jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
1993,Anwil,,,,,,,19.0,359.0,,,1993.0,2841.0,,,,,,57.0,,,,,,,,,,,,,,,,,,,1993.0,2841.0,,,,,,,,,,,,,,,,,,,
1994,Anwil,,,,,,,18.0,377.0,,,1994.0,2841.0,1994.0,2841.0,2.0,,,57.0,,,,,,,,,,,,,,,,,,,1994.0,2841.0,,,,,,,,,,,,,,,,,,,
1995,Anwil,,,,,,,24.0,407.0,,,1995.0,2841.0,1995.0,2841.0,6.0,,,57.0,,,,,,,,,,,,,,,,,,,1995.0,2841.0,,,,,,,,,,,,,,,,,,,
1996,Anwil,,,,,,,30.0,417.0,,,1996.0,2841.0,1996.0,2841.0,1.0,,,57.0,,,,,,,,,,,,,,,,,,,1996.0,2841.0,,,,,,,,,,,,,,,,,,,
1997,Anwil,,,,,,,28.0,418.0,,,1997.0,2841.0,1997.0,2841.0,10.0,,,57.0,,,,,,,,,,,,,,,,,,,1997.0,2841.0,,,,,,,,,,,,,,,,,,,
1998,Anwil,,,,,,,29.0,425.0,,,1998.0,2841.0,1998.0,2841.0,5.0,,,57.0,,,,,,,,,,,,,,,,,,,1998.0,2841.0,,,,,,,,,,,,,,,,,,,
1999,Anwil,,,,,,,35.0,440.0,,,1999.0,2841.0,1999.0,2841.0,5.0,,,57.0,,,,,,,,,,,,,,,,,,,1999.0,2841.0,,,,,,,,,,,,,,,,,,,
2000,Anwil,,,,,,,37.0,456.0,,,2000.0,2841.0,2000.0,2841.0,1.0,,,57.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2841.0,,,,,,,,,,,,,,,,,,,
2001,Anwil,,,,,,,32.0,468.0,,,2001.0,2841.0,2001.0,2841.0,3.0,,,57.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2841.0,,,,,,,,,,,,,,,,,,,
2002,Anwil,,,,,,,33.0,477.0,,,2002.0,2841.0,2002.0,2841.0,2.0,,,57.0,4.5,5.0,,,,,,,,,,,,,,,,,2002.0,2841.0,,,,,,,,,,,,,,,,,,,
2003,Anwil,,,,,,,29.0,489.0,,,2003.0,2841.0,2003.0,2841.0,6.0,,,60.0,4.5,5.0,,,8012.0,10.0,11364.0,5216.0,2068.0,6.0,3.0,3.0,46.0,37.0,9.0,-2.0,10.0,2078.0,2003.0,2841.0,,,,,,,,,,,,,,,,,,,
2004,Anwil,,,,,,,31.0,496.0,,,2004.0,2841.0,2004.0,2841.0,1.0,,,60.0,4.5,5.0,,,8016.0,10.0,11364.0,5216.0,2107.0,4.0,5.0,-1.0,29.0,28.0,1.0,0.0,0.0,2107.0,2004.0,2841.0,,,,,,,,,,,,,,,,,,,
2005,Anwil,,,,,,,30.0,498.0,,,2005.0,2841.0,2005.0,2841.0,4.0,,,60.0,4.5,5.0,,,8020.0,10.0,11364.0,5216.0,2103.0,4.0,5.0,-1.0,38.0,20.0,18.0,0.0,17.0,2120.0,2005.0,2841.0,8020.0,10.0,11364.0,14.0,8020.0,10.0,11364.0,13.0,,,,,,,,,,,
2006,Anwil,,,,,,,35.0,509.0,,,2006.0,2841.0,2006.0,2841.0,2.0,,,60.0,4.5,5.0,,,8024.0,10.0,11364.0,5216.0,2173.0,11.0,3.0,8.0,23.0,25.0,-2.0,-1.0,5.0,2178.0,2006.0,2841.0,6018.0,6.0,8523.0,10.0,8024.0,10.0,11364.0,13.0,,,,,,,,,,,
2007,Anwil,,,,,,,39.0,516.0,,,2007.0,2841.0,2007.0,2841.0,9.0,,,60.0,4.5,5.0,,,8028.0,10.0,11364.0,5216.0,2207.0,3.0,6.0,-3.0,42.0,18.0,24.0,0.0,21.0,2228.0,2007.0,2841.0,8028.0,10.0,11364.0,12.0,6021.0,6.0,8523.0,9.0,,,,,,,,,,,
2008,Anwil,,,,,,,44.0,526.0,,,2008.0,2841.0,2008.0,2841.0,0.0,,,60.0,4.5,3.5,,,8032.0,10.0,11364.0,5216.0,2276.0,3.0,6.0,-3.0,35.0,26.0,9.0,0.0,6.0,2282.0,2008.0,2841.0,8032.0,10.0,11364.0,10.0,6024.0,7.0,8523.0,10.0,,,,,,,,,,,
2009,Anwil,,,,,,,43.0,522.0,,,2009.0,2841.0,2009.0,2841.0,1.0,,,60.0,4.5,3.5,,,8036.0,10.0,11364.0,5216.0,2263.0,7.0,2.0,5.0,25.0,40.0,-15.0,0.0,-10.0,2253.0,2009.0,2841.0,8036.0,10.0,11364.0,8.0,8036.0,10.0,11364.0,9.0,,,,,,,,,,,
2010,Anwil,,,,,,,41.0,530.0,,,2010.0,2841.0,2010.0,2841.0,2.0,,,60.0,4.5,3.5,,,8040.0,10.0,11364.0,5216.0,2274.0,9.0,5.0,4.0,41.0,20.0,21.0,0.0,25.0,2299.0,2010.0,2841.0,6030.0,6.0,8523.0,6.0,8040.0,10.0,11364.0,6.0,,0.0,1464.3658752175895,0.0,1454.0502129122128,25.8304833263,,103.1892220307,40.0775443967,0.0,174.7687801456
2011,Anwil,,,,,,,40.0,547.0,,,2011.0,2841.0,2011.0,2841.0,2.0,,,60.0,4.5,2.75,,,8044.0,10.0,11364.0,5216.0,2352.0,11.0,3.0,8.0,24.0,40.0,-16.0,0.0,-8.0,2344.0,2011.0,2841.0,8044.0,10.0,11364.0,13.0,8044.0,10.0,11364.0,13.0,,0.0,1464.3658752175895,0.0,1454.0502129122128,25.8304833263,,103.1892220307,40.0775443967,0.0,174.7687801456
2012,Anwil,37.0,74.0,30.0,49.0,12.0,7.0,43.0,537.0,,,2012.0,2841.0,2012.0,2841.0,1.0,,,60.0,4.5,2.75,,,8048.0,10.0,11364.0,5216.0,2317.0,4.0,4.0,0.0,32.0,31.0,1.0,0.0,1.0,2318.0,2012.0,2841.0,8048.0,10.0,11364.0,11.0,6036.0,8.0,8523.0,10.0,,0.0,1464.3658752175895,0.0,1454.0502129122128,25.8304833263,,103.1892220307,40.0775443967,0.0,174.7687801456
2013,Anwil,43.0,74.0,35.0,48.0,11.0,6.0,41.0,541.0,0( ),0( ),2013.0,2841.0,2013.0,2841.0,4.0,,,60.0,4.5,2.75,321.0,18561458.0,8052.0,10.0,11364.0,5216.0,2322.0,2.0,3.0,-1.0,27.0,18.0,9.0,0.0,8.0,2330.0,2013.0,2841.0,8052.0,10.0,11364.0,7.0,8052.0,10.0,11364.0,9.0,,0.0,1464.3658752175895,0.0,1454.0502129122128,25.8304833263,,103.1892220307,40.0775443967,0.0,174.7687801456
2014,Anwil,42.0,74.0,33.0,50.0,12.0,4.0,42.0,539.0,04,0( ),2014.0,2841.0,2014.0,2841.0,2.0,,,60.0,4.5,2.75,326.0,18252484.0,8056.0,10.0,11364.0,5216.0,2329.0,5.0,1.0,4.0,19.0,33.0,-14.0,0.0,-10.0,2319.0,2014.0,2841.0,6042.0,6.0,8523.0,11.0,8056.0,10.0,11364.0,9.0,,0.0,1464.3658752175895,0.0,1454.0502129122128,25.8304833263,,103.1892220307,40.0775443967,0.0,174.7687801456
2015,Anwil,48.0,74.0,40.0,44.0,13.0,3.0,41.0,543.0,0( ),( )( ),2015.0,2841.0,2015.0,2841.0,2.0,,,60.0,4.5,2.75,332.0,18865555.0,8060.0,10.0,11364.0,5216.0,2332.0,6.0,6.0,0.0,37.0,26.0,11.0,0.0,11.0,2343.0,2015.0,2841.0,4030.0,3.0,5682.0,6.0,6045.0,7.0,8523.0,8.0,0.0,0.0,0.0,0.0,1273.541876066167,16.4632264477,,119.4595151053,36.9033629229,0.0,179.5210287499
2016,Anwil,46.0,81.0,37.0,45.0,11.0,4.0,41.0,544.0,0( ),0( ),2016.0,2841.0,2016.0,2841.0,1.0,,,63.0,4.5,2.75,337.0,19573306.0,8064.0,10.0,11364.0,5216.0,2339.0,2.0,4.0,-2.0,22.0,23.0,-1.0,0.0,-3.0,2336.0,2016.0,2841.0,8064.0,10.0,11364.0,8.0,6048.0,8.0,8523.0,5.0,0.0,0.0,0.0,0.0,1273.541876066167,16.4632264477,,119.4595151053,36.9033629229,0.0,179.5210287499
2017,Anwil,49.0,80.0,34.0,42.0,15.0,2.0,36.0,544.0,00,0( ),2017.0,2841.0,2017.0,2841.0,0.0,,,63.0,4.5,2.75,335.0,18906350.0,8068.0,10.0,11364.0,5216.0,2325.0,10.0,4.0,6.0,18.0,35.0,-17.0,0.0,-11.0,2314.0,2017.0,2841.0,6051.0,9.0,8523.0,7.0,8068.0,10.0,11364.0,8.0,0.0,0.0,0.0,0.0,1273.541876066167,16.4632264477,,119.4595151053,36.9033629229,0.0,179.5210287499
2018,Anwil,47.0,90.0,37.0,38.0,12.0,2.0,36.0,534.0,0( ),0( ),2018.0,2841.0,2018.0,2841.0,2.0,,,63.0,4.5,2.75,338.0,19748150.0,8072.0,10.0,11364.0,5216.0,2285.0,2.0,3.0,-1.0,24.0,32.0,-8.0,0.0,-9.0,2276.0,2018.0,2841.0,8072.0,10.0,11364.0,5.0,6054.0,9.0,8523.0,8.0,0.0,0.0,0.0,0.0,1273.541876066167,16.4632264477,,119.4595151053,36.9033629229,0.0,179.5210287499
2019,Anwil,53.0,86.0,39.0,31.0,12.0,4.0,34.0,527.0,0( ),0( ),2019.0,2841.0,2019.0,2841.0,0.0,,,63.0,4.5,2.75,339.0,18955513.0,8076.0,10.0,11364.0,5216.0,2252.0,7.0,3.0,4.0,19.0,37.0,-18.0,0.0,-14.0,2238.0,2019.0,2841.0,8076.0,10.0,11364.0,12.0,8076.0,10.0,11364.0,9.0,0.0,0.0,0.0,0.0,1273.541876066167,16.4632264477,,119.4595151053,36.9033629229,0.0,179.5210287499
2020,Anwil,56.0,91.0,36.0,31.0,11.0,2.0,33.0,516.0,0( ),0( ),2020.0,2841.0,2020.0,2841.0,1.0,,,60.0,2.75,0.55,335.0,18989914.0,8080.0,10.0,11364.0,5216.0,2204.0,2.0,2.0,0.0,22.0,33.0,-11.0,0.0,-11.0,2193.0,2020.0,2841.0,6060.0,9.0,8523.0,5.0,8080.0,10.0,11364.0,9.0,,,,,,,,,,,
2021,Anwil,55.0,90.0,35.0,30.0,9.0,3.0,28.0,506.0,( )0,0( ),2021.0,2841.0,2021.0,2841.0,2.0,,,60.0,2.75,0.55,324.0,19697088.0,8084.0,10.0,11364.0,5216.0,2142.0,4.0,10.0,-6.0,29.0,37.0,-8.0,0.0,-14.0,2128.0,2021.0,2841.0,4042.0,5.0,5682.0,5.0,6063.0,9.0,8523.0,3.0,,,,,,,,,,,
2022,Anwil,55.0,95.0,31.0,33.0,8.0,3.0,33.0,501.0,00,,2022.0,2841.0,2022.0,2841.0,1.0,,,60.0,2.75,0.55,314.0,19424990.0,8088.0,10.0,11364.0,5216.0,2133.0,8.0,5.0,3.0,30.0,24.0,6.0,0.0,9.0,2142.0,2022.0,2841.0,6066.0,6.0,8523.0,10.0,6066.0,6.0,8523.0,8.0,,,,,,,,,,,
2023,Anwil,55.0,106.0,21.0,35.0,9.0,3.0,40.0,502.0,0( ),,2023.0,2841.0,2023.0,2841.0,1.0,40.0,50.0,60.0,,,,,8092.0,10.0,11364.0,5216.0,2164.0,6.0,4.0,2.0,34.0,29.0,5.0,0.0,7.0,2171.0,2023.0,2841.0,4046.0,6.0,5682.0,3.0,6069.0,9.0,8523.0,6.0,,,,,,,,,,,
2024,Anwil,61.0,100.0,23.0,36.0,9.0,4.0,44.0,505.0,,,2024.0,2841.0,2024.0,2841.0,2.0,40.0,50.0,60.0,,,,,8096.0,10.0,11364.0,5216.0,2188.0,8.0,2.0,6.0,35.0,24.0,11.0,0.0,17.0,2205.0,2024.0,2841.0,8096.0,10.0,11364.0,10.0,8096.0,10.0,11364.0,8.0,,,,,,,,,,,
2025,Anwil,,,,,,,,,,,,,,,,40.0,50.0,60.0,,,,,6075.0,6.0,8523.0,3912.0,1681.0,1.0,1.0,0.0,19.0,20.0,-1.0,0.0,-1.0,1680.0,,,,,,,2025.0,2.0,2841.0,1.0,,,,,,,,,,,
1975,Arboldswil,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Arboldswil,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Arboldswil,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Arboldswil,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Arboldswil,,,,,,,,,,,1979.0,2881.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1979.0,2881.0,,,,,,,,,,,,,,,,,,,
1980,Arboldswil,,,,,,,18.0,381.0,,,1980.0,2881.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1980.0,2881.0,,,,,,,,,,,,,,,,,,,
1981,Arboldswil,,,,,,,18.0,392.0,,,1981.0,2881.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1981.0,2881.0,,,,,,,,,,,,,,,,,,,
1982,Arboldswil,,,,,,,15.0,396.0,,,1982.0,2881.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1982.0,2881.0,,,,,,,,,,,,,,,,,,,
1983,Arboldswil,,,,,,,18.0,386.0,,,1983.0,2881.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,1983.0,2881.0,,,,,,,,,,,,,,,,,,,
1984,Arboldswil,,,,,,,17.0,379.0,,,1984.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1984.0,2881.0,,,,,,,,,,,,,,,,,,,
1985,Arboldswil,,,,,,,16.0,377.0,,,1985.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1985.0,2881.0,,,,,,,,,,,,,,,,,,,
1986,Arboldswil,,,,,,,17.0,385.0,,,1986.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1986.0,2881.0,,,,,,,,,,,,,,,,,,,
1987,Arboldswil,,,,,,,9.0,397.0,,,1987.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1987.0,2881.0,,,,,,,,,,,,,,,,,,,
1988,Arboldswil,,,,,,,8.0,400.0,,,1988.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1988.0,2881.0,,,,,,,,,,,,,,,,,,,
1989,Arboldswil,,,,,,,7.0,399.0,,,1989.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1989.0,2881.0,,,,,,,,,,,,,,,,,,,
1990,Arboldswil,,,,,,,9.0,402.0,,,1990.0,2881.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,1990.0,2881.0,,,,,,,,,,,,,,,,,,,
1991,Arboldswil,,,,,,,10.0,402.0,,,1991.0,2881.0,,,,,,58.0,,,,,,,,,,,,,,,,,,,1991.0,2881.0,,,,,,,,,,,,,,,,,,,
1992,Arboldswil,,,,,,,12.0,401.0,,,1992.0,2881.0,,,,,,58.0,,,,,,,,,,,,,,,,,,,1992.0,2881.0,,,,,,,,,,,,,,,,,,,
1993,Arboldswil,,,,,,,20.0,414.0,,,1993.0,2881.0,,,,,,58.0,,,,,,,,,,,,,,,,,,,1993.0,2881.0,,,,,,,,,,,,,,,,,,,
1994,Arboldswil,,,,,,,23.0,425.0,,,1994.0,2881.0,1994.0,2881.0,5.0,,,58.0,,,,,,,,,,,,,,,,,,,1994.0,2881.0,,,,,,,,,,,,,,,,,,,
1995,Arboldswil,,,,,,,25.0,429.0,,,1995.0,2881.0,1995.0,2881.0,8.0,,,58.0,,,,,,,,,,,,,,,,,,,1995.0,2881.0,,,,,,,,,,,,,,,,,,,
1996,Arboldswil,,,,,,,29.0,444.0,,,1996.0,2881.0,1996.0,2881.0,5.0,,,58.0,,,,,,,,,,,,,,,,,,,1996.0,2881.0,,,,,,,,,,,,,,,,,,,
1997,Arboldswil,,,,,,,32.0,443.0,,,1997.0,2881.0,1997.0,2881.0,0.0,,,58.0,,,,,,,,,,,,,,,,,,,1997.0,2881.0,,,,,,,,,,,,,,,,,,,
1998,Arboldswil,,,,,,,35.0,439.0,,,1998.0,2881.0,1998.0,2881.0,4.0,,,58.0,,,,,,,,,,,,,,,,,,,1998.0,2881.0,,,,,,,,,,,,,,,,,,,
1999,Arboldswil,,,,,,,45.0,449.0,,,1999.0,2881.0,1999.0,2881.0,5.0,,,58.0,,,,,,,,,,,,,,,,,,,1999.0,2881.0,,,,,,,,,,,,,,,,,,,
2000,Arboldswil,,,,,,,50.0,461.0,,,2000.0,2881.0,2000.0,2881.0,3.0,,,58.0,4.5,5.0,,,,,,,,,,,,,,,,,2000.0,2881.0,,,,,,,,,,,,,,,,,,,
2001,Arboldswil,,,,,,,35.0,459.0,,,2001.0,2881.0,2001.0,2881.0,2.0,,,58.0,4.5,5.0,,,,,,,,,,,,,,,,,2001.0,2881.0,,,,,,,,,,,,,,,,,,,
2002,Arboldswil,,,,,,,29.0,462.0,,,2002.0,2881.0,2002.0,2881.0,3.0,,,58.0,4.5,5.0,,,,,,,,,,,,,,,,,2002.0,2881.0,,,,,,,,,,,,,,,,,,,
2003,Arboldswil,,,,,,,28.0,475.0,,,2003.0,2881.0,2003.0,2881.0,4.0,,,58.0,4.5,5.0,,,8012.0,10.0,11524.0,5220.0,2003.0,4.0,5.0,-1.0,38.0,23.0,15.0,-2.0,12.0,2015.0,2003.0,2881.0,,,,,,,,,,,,,,,,,,,
2004,Arboldswil,,,,,,,29.0,479.0,,,2004.0,2881.0,2004.0,2881.0,3.0,,,58.0,4.5,5.0,,,8016.0,10.0,11524.0,5220.0,2030.0,6.0,3.0,3.0,23.0,24.0,-1.0,0.0,2.0,2032.0,2004.0,2881.0,,,,,,,,,,,,,,,,,,,
2005,Arboldswil,,,,,,,27.0,485.0,,,2005.0,2881.0,2005.0,2881.0,5.0,,,58.0,4.5,5.0,,,8020.0,10.0,11524.0,5220.0,2044.0,5.0,5.0,0.0,32.0,24.0,8.0,0.0,8.0,2052.0,2005.0,2881.0,6015.0,9.0,8643.0,4.0,6015.0,9.0,8643.0,6.0,,,,,,,,,,,
2006,Arboldswil,,,,,,,27.0,482.0,,,2006.0,2881.0,2006.0,2881.0,0.0,,,60.0,4.5,5.0,,,8024.0,10.0,11524.0,5220.0,2039.0,5.0,3.0,2.0,23.0,38.0,-15.0,0.0,-13.0,2026.0,2006.0,2881.0,8024.0,10.0,11524.0,7.0,6018.0,9.0,8643.0,5.0,,,,,,,,,,,
2007,Arboldswil,,,,,,,20.0,486.0,,,2007.0,2881.0,2007.0,2881.0,0.0,,,60.0,4.5,5.0,,,8028.0,10.0,11524.0,5220.0,2023.0,8.0,4.0,4.0,24.0,22.0,2.0,0.0,6.0,2029.0,2007.0,2881.0,8028.0,10.0,11524.0,10.0,8028.0,10.0,11524.0,16.0,,,,,,,,,,,
2008,Arboldswil,,,,,,,19.0,495.0,,,2008.0,2881.0,2008.0,2881.0,7.0,,,60.0,4.5,3.5,,,8032.0,10.0,11524.0,5220.0,2051.0,8.0,2.0,6.0,31.0,24.0,7.0,0.0,13.0,2064.0,2008.0,2881.0,8032.0,10.0,11524.0,16.0,8032.0,10.0,11524.0,12.0,,,,,,,,,,,
2009,Arboldswil,,,,,,,26.0,495.0,,,2009.0,2881.0,2009.0,2881.0,3.0,,,60.0,4.5,3.5,,,8036.0,10.0,11524.0,5220.0,2085.0,4.0,6.0,-2.0,29.0,26.0,3.0,-1.0,0.0,2085.0,2009.0,2881.0,8036.0,10.0,11524.0,8.0,8036.0,10.0,11524.0,10.0,,,,,,,,,,,
2010,Arboldswil,,,,,,,31.0,486.0,,,2010.0,2881.0,2010.0,2881.0,5.0,,,60.0,4.5,3.5,,,8040.0,10.0,11524.0,5220.0,2071.0,4.0,3.0,1.0,35.0,43.0,-8.0,-1.0,-8.0,2063.0,2010.0,2881.0,6030.0,6.0,8643.0,11.0,6030.0,6.0,8643.0,8.0,,0.0,0.0,0.0,1432.6108967002915,0.0,,149.72413415,22.124115223,0.0,183.1978032937
2011,Arboldswil,,,,,,,29.0,492.0,,,2011.0,2881.0,2011.0,2881.0,4.0,,,60.0,4.5,2.75,,,8044.0,10.0,11524.0,5220.0,2072.0,5.0,3.0,2.0,37.0,20.0,17.0,0.0,19.0,2091.0,2011.0,2881.0,8044.0,10.0,11524.0,8.0,6033.0,6.0,8643.0,7.0,,0.0,0.0,0.0,1432.6108967002915,0.0,,149.72413415,22.124115223,0.0,183.1978032937
2012,Arboldswil,51.0,95.0,20.0,28.0,16.0,5.0,25.0,509.0,,,2012.0,2881.0,2012.0,2881.0,2.0,,,60.0,4.5,2.75,,,8048.0,10.0,11524.0,5220.0,2140.0,6.0,4.0,2.0,23.0,29.0,-6.0,0.0,-4.0,2136.0,2012.0,2881.0,4024.0,5.0,5762.0,6.0,6036.0,7.0,8643.0,8.0,,0.0,0.0,0.0,1432.6108967002915,0.0,,149.72413415,22.124115223,0.0,183.1978032937
2013,Arboldswil,52.0,95.0,22.0,33.0,16.0,3.0,28.0,509.0,00,0( ),2013.0,2881.0,2013.0,2881.0,1.0,,,60.0,4.5,2.75,318.0,21534727.0,8052.0,10.0,11524.0,5220.0,2139.0,3.0,0.0,3.0,25.0,13.0,12.0,0.0,15.0,2154.0,2013.0,2881.0,6039.0,9.0,8643.0,5.0,6039.0,9.0,8643.0,5.0,,0.0,0.0,0.0,1432.6108967002915,0.0,,149.72413415,22.124115223,0.0,183.1978032937
2014,Arboldswil,47.0,96.0,25.0,34.0,17.0,3.0,32.0,521.0,00,0( ),2014.0,2881.0,2014.0,2881.0,2.0,,,60.0,4.5,2.75,322.0,21680035.0,8056.0,10.0,11524.0,5220.0,2204.0,3.0,4.0,-1.0,28.0,18.0,10.0,0.0,9.0,2213.0,2014.0,2881.0,8056.0,10.0,11524.0,10.0,8056.0,10.0,11524.0,9.0,,0.0,0.0,0.0,1432.6108967002915,0.0,,149.72413415,22.124115223,0.0,183.1978032937
2015,Arboldswil,49.0,90.0,27.0,38.0,15.0,5.0,34.0,529.0,( )( ),( )( ),2015.0,2881.0,2015.0,2881.0,5.0,,,60.0,4.5,2.75,328.0,22898771.0,8060.0,10.0,11524.0,5220.0,2246.0,3.0,3.0,0.0,34.0,20.0,14.0,0.0,14.0,2260.0,2015.0,2881.0,6045.0,6.0,8643.0,8.0,6045.0,6.0,8643.0,7.0,0.0,0.0,0.0,0.0,1297.855975071662,0.0,,164.0444904384,40.5923175291,,216.2027713358
2016,Arboldswil,48.0,95.0,28.0,35.0,14.0,4.0,35.0,529.0,( )( ),0( ),2016.0,2881.0,2016.0,2881.0,0.0,,,60.0,4.5,2.75,337.0,23074478.0,8064.0,10.0,11524.0,5220.0,2255.0,2.0,4.0,-2.0,24.0,28.0,-4.0,0.0,-6.0,2249.0,2016.0,2881.0,6048.0,9.0,8643.0,3.0,8064.0,10.0,11524.0,5.0,0.0,0.0,0.0,0.0,1297.855975071662,0.0,,164.0444904384,40.5923175291,,216.2027713358
2017,Arboldswil,49.0,97.0,31.0,33.0,14.0,3.0,42.0,525.0,( )( ),( )0,2017.0,2881.0,2017.0,2881.0,2.0,,,60.0,4.5,2.75,332.0,23252805.0,8068.0,10.0,11524.0,5220.0,2265.0,5.0,5.0,0.0,33.0,28.0,5.0,0.0,5.0,2270.0,2017.0,2881.0,8068.0,10.0,11524.0,9.0,8068.0,10.0,11524.0,9.0,0.0,0.0,0.0,0.0,1297.855975071662,0.0,,164.0444904384,40.5923175291,,216.2027713358
2018,Arboldswil,49.0,108.0,31.0,31.0,13.0,4.0,41.0,534.0,00,( )( ),2018.0,2881.0,2018.0,2881.0,3.0,,,60.0,4.5,2.75,351.0,24575201.0,8072.0,10.0,11524.0,5220.0,2293.0,3.0,1.0,2.0,45.0,33.0,12.0,0.0,14.0,2307.0,2018.0,2881.0,8072.0,10.0,11524.0,8.0,8072.0,10.0,11524.0,9.0,0.0,0.0,0.0,0.0,1297.855975071662,0.0,,164.0444904384,40.5923175291,,216.2027713358
2019,Arboldswil,53.0,102.0,33.0,34.0,12.0,3.0,37.0,540.0,00,0( ),2019.0,2881.0,2019.0,2881.0,4.0,,,60.0,4.5,2.75,358.0,25765667.0,8076.0,10.0,11524.0,5220.0,2304.0,7.0,3.0,4.0,30.0,31.0,-1.0,0.0,3.0,2307.0,2019.0,2881.0,8076.0,10.0,11524.0,8.0,8076.0,10.0,11524.0,6.0,0.0,0.0,0.0,0.0,1297.855975071662,0.0,,164.0444904384,40.5923175291,,216.2027713358
2020,Arboldswil,56.0,101.0,27.0,37.0,10.0,3.0,38.0,536.0,0( ),( )0,2020.0,2881.0,2020.0,2881.0,1.0,,,60.0,4.5,0.55,347.0,24355925.0,8080.0,10.0,11524.0,5220.0,2303.0,4.0,5.0,-1.0,22.0,41.0,-19.0,0.0,-20.0,2283.0,2020.0,2881.0,8080.0,10.0,11524.0,4.0,8080.0,10.0,11524.0,7.0,,,,,,,,,,,
2021,Arboldswil,63.0,102.0,29.0,37.0,12.0,2.0,43.0,536.0,0( ),( )( ),2021.0,2881.0,2021.0,2881.0,13.0,,,60.0,4.5,0.55,355.0,25151804.0,8084.0,10.0,11524.0,5220.0,2307.0,5.0,4.0,1.0,46.0,28.0,18.0,0.0,19.0,2326.0,2021.0,2881.0,8084.0,10.0,11524.0,10.0,8084.0,10.0,11524.0,11.0,,,,,,,,,,,
2022,Arboldswil,66.0,105.0,26.0,34.0,13.0,5.0,55.0,539.0,0( ),,2022.0,2881.0,2022.0,2881.0,1.0,,,60.0,4.5,0.55,356.0,26023446.0,8088.0,10.0,11524.0,5220.0,2368.0,4.0,7.0,-3.0,32.0,16.0,16.0,0.0,13.0,2381.0,2022.0,2881.0,6066.0,7.0,8643.0,9.0,6066.0,8.0,8643.0,9.0,,,,,,,,,,,
2023,Arboldswil,72.0,101.0,31.0,30.0,13.0,3.0,63.0,525.0,0( ),,2023.0,2881.0,2023.0,2881.0,5.0,50.0,50.0,60.0,,,,,8092.0,10.0,11524.0,5220.0,2350.0,2.0,7.0,-5.0,36.0,34.0,2.0,0.0,-3.0,2347.0,2023.0,2881.0,8092.0,10.0,11524.0,10.0,6069.0,8.0,8643.0,6.0,,,,,,,,,,,
