jahr,bfs_nummer,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_anzahl,ds10200_falle,ds10200_flache_in_m2,ds10200_quadratmeterpreis_chf,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_endbestand,ds12070_falle,ds12070_flache_in_m2,ds12070_quadratmeterpreis_chf,ds12880_anzahl_bewilligungen,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5plus,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2023,2833,Seltisberg,144.0,232.0,70.0,76.0,32.0,3.0,120.0,1212.0,5.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,5317,7,8,76,58,18,5334,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2833,Seltisberg,159.0,222.0,73.0,78.0,29.0,4.0,118.0,1214.0,0.0,0.0,0.0,0.0,10.0,55.0,55.0,59.0,0.0,0.0,0.0,0.0,5331,7,18,106,101,31,5325,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2833,Seltisberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,59.0,0.0,0.0,0.0,0.0,4021,11,8,76,58,34,4042,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2775,Therwil,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,8180.0,0.0,9.0,4300.0,1261.0,59.0,0.0,0.0,52.0,4.7,3.5,0.0,0.0,38288,71,73,674,632,88,38328,10.0,9600.0,1382.0,61.0,52.0,1164.0638269774352,1418.064777544569,1725.055865320896,2497.091023664388,1619.6658052073292,125.9322416914,0.0,1680.1624645277,1711.461396638,570.9638919652,4102.2407235341
2011,2775,Therwil,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,8231.0,0.0,5.0,5400.0,1268.0,60.0,0.0,0.0,52.0,4.7,2.75,0.0,0.0,38718,79,61,825,661,164,38899,6.0,8600.0,1361.0,47.0,51.0,1164.0638269774352,1418.064777544569,1725.055865320896,2497.091023664388,1619.6658052073292,125.9322416914,0.0,1680.1624645277,1711.461396638,570.9638919652,4102.2407235341
2012,2775,Therwil,1143.0,1581.0,576.0,610.0,185.0,47.0,1519.0,8298.0,0.0,11.0,2000.0,1408.0,28.0,0.0,0.0,52.0,4.7,2.75,0.0,0.0,39252,71,66,644,624,120,39277,12.0,4500.0,908.0,70.0,65.0,1164.0638269774352,1418.064777544569,1725.055865320896,2497.091023664388,1619.6658052073292,125.9322416914,0.0,1680.1624645277,1711.461396638,570.9638919652,4102.2407235341
2013,2775,Therwil,1184.0,1570.0,591.0,620.0,185.0,42.0,1580.0,8267.0,55.0,3.0,2500.0,1551.0,34.0,0.0,0.0,52.0,4.7,2.75,5869.0,448001627.0,39357,84,83,675,610,79,39423,3.0,2500.0,1551.0,53.0,57.0,1164.0638269774352,1418.064777544569,1725.055865320896,2497.091023664388,1619.6658052073292,125.9322416914,0.0,1680.1624645277,1711.461396638,570.9638919652,4102.2407235341
2014,2775,Therwil,1165.0,1573.0,606.0,628.0,200.0,41.0,1676.0,8278.0,60.0,4.0,4500.0,1550.0,62.0,0.0,0.0,52.0,4.7,2.75,5950.0,453172645.0,39754,88,76,713,602,111,39877,5.0,4800.0,1492.0,47.0,43.0,1164.0638269774352,1418.064777544569,1725.055865320896,2497.091023664388,1619.6658052073292,125.9322416914,0.0,1680.1624645277,1711.461396638,570.9638919652,4102.2407235341
2015,2775,Therwil,1182.0,1601.0,594.0,610.0,195.0,53.0,1767.0,8288.0,63.0,0.0,0.0,0.0,22.0,0.0,0.0,52.0,4.7,2.75,6006.0,464345782.0,40189,75,78,726,657,161,40255,0.0,0.0,0.0,44.0,40.0,1106.900171796819,1367.3144259087017,1714.5287545999934,2386.5340010739083,1576.08932818745,89.2606619414,87.3684655158,1755.9805507689,1657.9735742598,535.5316724341,4126.11492492
2016,2775,Therwil,1216.0,1581.0,598.0,618.0,186.0,52.0,1804.0,8285.0,77.0,6.0,2200.0,1412.0,13.0,0.0,0.0,52.0,4.7,2.75,6043.0,463370670.0,40383,88,72,617,687,90,40329,6.0,2200.0,1412.0,34.0,29.0,1106.900171796819,1367.3144259087017,1714.5287545999934,2386.5340010739083,1576.08932818745,89.2606619414,87.3684655158,1755.9805507689,1657.9735742598,535.5316724341,4126.11492492
2017,2775,Therwil,1258.0,1550.0,596.0,620.0,184.0,51.0,1775.0,8231.0,76.0,7.0,9200.0,1440.0,23.0,0.0,0.0,52.0,4.7,2.75,5994.0,469626968.0,40055,80,71,561,633,72,39992,7.0,9200.0,1440.0,30.0,38.0,1106.900171796819,1367.3144259087017,1714.5287545999934,2386.5340010739083,1576.08932818745,89.2606619414,87.3684655158,1755.9805507689,1657.9735742598,535.5316724341,4126.11492492
2018,2775,Therwil,1266.0,1530.0,601.0,613.0,183.0,46.0,1747.0,8197.0,48.0,0.0,0.0,0.0,37.0,0.0,0.0,52.0,4.7,2.75,6042.0,472720433.0,39810,85,90,565,632,91,39738,3.0,3800.0,1799.0,39.0,35.0,1106.900171796819,1367.3144259087017,1714.5287545999934,2386.5340010739083,1576.08932818745,89.2606619414,87.3684655158,1755.9805507689,1657.9735742598,535.5316724341,4126.11492492
2019,2775,Therwil,1293.0,1560.0,594.0,611.0,175.0,47.0,1740.0,8159.0,57.0,5.0,4200.0,1445.0,30.0,0.0,0.0,52.0,4.7,2.75,6125.0,476679036.0,39572,79,65,646,613,123,39619,6.0,5200.0,1538.0,36.0,37.0,1106.900171796819,1367.3144259087017,1714.5287545999934,2386.5340010739083,1576.08932818745,89.2606619414,87.3684655158,1755.9805507689,1657.9735742598,535.5316724341,4126.11492492
2020,2775,Therwil,1376.0,1565.0,588.0,631.0,161.0,45.0,1785.0,8167.0,63.0,4.0,2600.0,1715.0,71.0,0.0,0.0,52.0,4.7,0.55,6224.0,467968971.0,39771,73,93,716,620,122,39847,4.0,2600.0,1715.0,55.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2775,Therwil,1431.0,1546.0,611.0,629.0,157.0,41.0,1848.0,8191.0,46.0,17.0,7500.0,1909.0,17.0,0.0,0.0,52.0,4.7,0.55,6236.0,474928989.0,40131,72,103,709,629,80,40180,17.0,7500.0,1909.0,36.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2775,Therwil,1458.0,1537.0,604.0,620.0,150.0,40.0,1927.0,8133.0,40.0,4.0,2900.0,2308.0,19.0,0.0,0.0,52.0,4.7,0.55,6229.0,477346124.0,40239,64,114,660,605,99,40244,5.0,4700.0,1903.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2775,Therwil,1482.0,1550.0,623.0,622.0,151.0,38.0,1975.0,8121.0,32.0,4.0,2000.0,1974.0,59.0,55.0,55.0,52.0,0.0,0.0,0.0,0.0,40371,67,115,585,512,121,40396,5.0,2600.0,1887.0,43.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2775,Therwil,1505.0,1573.0,610.0,640.0,138.0,39.0,1987.0,8142.0,0.0,5.0,2700.0,2122.0,54.0,55.0,55.0,52.0,0.0,0.0,0.0,0.0,40489,61,89,627,540,87,40548,6.0,2700.0,2111.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2775,Therwil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,52.0,0.0,0.0,0.0,0.0,30484,53,92,472,419,53,30498,0.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2894,Titterten,0.0,0.0,0.0,0.0,0.0,0.0,24.0,389.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,4.5,3.5,0.0,0.0,1643,2,4,33,15,32,1659,0.0,0.0,0.0,9.0,6.0,0.0,1070.3825423254336,0.0,0.0,1154.6229673115192,0.0,0.0,117.0319609465,55.926264466,0.0,195.432316312
2011,2894,Titterten,0.0,0.0,0.0,0.0,0.0,0.0,26.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.5,2.75,0.0,0.0,1639,1,3,22,25,15,1634,0.0,0.0,0.0,5.0,6.0,0.0,1070.3825423254336,0.0,0.0,1154.6229673115192,0.0,0.0,117.0319609465,55.926264466,0.0,195.432316312
2012,2894,Titterten,49.0,67.0,28.0,19.0,10.0,3.0,29.0,385.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,4.5,2.75,0.0,0.0,1655,3,3,23,17,16,1661,0.0,0.0,0.0,5.0,8.0,0.0,1070.3825423254336,0.0,0.0,1154.6229673115192,0.0,0.0,117.0319609465,55.926264466,0.0,195.432316312
2013,2894,Titterten,50.0,67.0,24.0,23.0,9.0,3.0,30.0,386.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,65.0,4.5,2.75,251.0,13255630.0,1663,2,5,29,25,12,1664,0.0,0.0,0.0,5.0,5.0,0.0,1070.3825423254336,0.0,0.0,1154.6229673115192,0.0,0.0,117.0319609465,55.926264466,0.0,195.432316312
2014,2894,Titterten,46.0,70.0,23.0,25.0,9.0,2.0,36.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.5,2.75,253.0,13420074.0,1682,1,4,37,32,11,1684,0.0,0.0,0.0,10.0,9.0,0.0,1070.3825423254336,0.0,0.0,1154.6229673115192,0.0,0.0,117.0319609465,55.926264466,0.0,195.432316312
2015,2894,Titterten,52.0,68.0,25.0,23.0,7.0,2.0,36.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.5,2.75,252.0,13326423.0,1677,5,8,35,37,10,1672,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1349.1236243109377,0.0,0.0,102.7265657376,44.5956416119,0.0,156.4347060165
2016,2894,Titterten,54.0,66.0,24.0,23.0,8.0,2.0,38.0,375.0,0.0,4.0,2100.0,311.0,0.0,0.0,0.0,65.0,4.5,2.75,252.0,13261438.0,1654,2,1,14,22,8,1647,4.0,2100.0,311.0,5.0,6.0,0.0,0.0,0.0,0.0,1349.1236243109377,0.0,0.0,102.7265657376,44.5956416119,0.0,156.4347060165
2017,2894,Titterten,53.0,67.0,27.0,21.0,8.0,3.0,39.0,371.0,0.0,4.0,3800.0,319.0,3.0,0.0,0.0,65.0,4.5,2.75,241.0,13531673.0,1639,3,3,26,20,10,1645,4.0,3800.0,319.0,8.0,5.0,0.0,0.0,0.0,0.0,1349.1236243109377,0.0,0.0,102.7265657376,44.5956416119,0.0,156.4347060165
2018,2894,Titterten,54.0,71.0,25.0,18.0,9.0,2.0,36.0,371.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,65.0,4.5,2.75,246.0,14415447.0,1633,3,2,24,35,23,1623,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1349.1236243109377,0.0,0.0,102.7265657376,44.5956416119,0.0,156.4347060165
2019,2894,Titterten,59.0,74.0,18.0,20.0,11.0,3.0,43.0,369.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,65.0,4.5,2.75,262.0,14719988.0,1639,2,5,32,13,19,1655,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1349.1236243109377,0.0,0.0,102.7265657376,44.5956416119,0.0,156.4347060165
2020,2894,Titterten,62.0,74.0,24.0,17.0,10.0,2.0,48.0,374.0,0.0,3.0,3000.0,308.0,0.0,0.0,0.0,65.0,4.5,0.55,272.0,15021600.0,1683,3,2,29,28,23,1685,3.0,3000.0,308.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2894,Titterten,67.0,76.0,21.0,19.0,9.0,2.0,49.0,377.0,4.0,4.0,5200.0,283.0,2.0,0.0,0.0,65.0,4.5,0.55,275.0,15603189.0,1699,1,1,46,41,17,1704,4.0,5200.0,283.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2894,Titterten,66.0,75.0,20.0,18.0,9.0,2.0,50.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,4.5,0.55,271.0,15494081.0,1693,1,4,22,26,10,1686,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2894,Titterten,62.0,81.0,23.0,18.0,10.0,2.0,51.0,385.0,0.0,0.0,0.0,0.0,6.0,55.0,55.0,65.0,0.0,0.0,0.0,0.0,1731,4,3,54,32,24,1754,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2894,Titterten,61.0,84.0,22.0,21.0,8.0,3.0,53.0,386.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,65.0,0.0,0.0,0.0,0.0,1756,4,2,26,27,25,1757,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2894,Titterten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,65.0,0.0,0.0,0.0,0.0,1328,1,1,18,24,10,1322,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2792,Wahlen,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1238.0,0.0,4.0,2900.0,400.0,0.0,0.0,0.0,56.0,4.3,3.5,0.0,0.0,5365,7,10,74,83,19,5353,4.0,2900.0,400.0,14.0,12.0,0.0,1249.4219577304432,1599.8940996101078,1786.4280057877122,1495.4125653905594,38.3648331238,0.0,337.3365905249,132.6551158294,36.9995450581,547.2978250847
2011,2792,Wahlen,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1219.0,0.0,8.0,4700.0,409.0,1.0,0.0,0.0,56.0,4.3,2.75,0.0,0.0,5329,9,18,74,80,10,5314,8.0,4700.0,409.0,21.0,23.0,0.0,1249.4219577304432,1599.8940996101078,1786.4280057877122,1495.4125653905594,38.3648331238,0.0,337.3365905249,132.6551158294,36.9995450581,547.2978250847
2012,2792,Wahlen,132.0,202.0,97.0,90.0,20.0,7.0,128.0,1211.0,0.0,5.0,3400.0,396.0,11.0,0.0,0.0,56.0,4.3,2.75,0.0,0.0,5343,16,9,101,82,35,5369,5.0,3400.0,396.0,15.0,15.0,0.0,1249.4219577304432,1599.8940996101078,1786.4280057877122,1495.4125653905594,38.3648331238,0.0,337.3365905249,132.6551158294,36.9995450581,547.2978250847
2013,2792,Wahlen,135.0,217.0,90.0,96.0,27.0,5.0,137.0,1233.0,0.0,6.0,4200.0,369.0,12.0,0.0,0.0,56.0,4.3,2.75,851.0,45182286.0,5453,7,12,126,69,57,5505,6.0,4200.0,369.0,18.0,22.0,0.0,1249.4219577304432,1599.8940996101078,1786.4280057877122,1495.4125653905594,38.3648331238,0.0,337.3365905249,132.6551158294,36.9995450581,547.2978250847
2014,2792,Wahlen,136.0,225.0,89.0,99.0,25.0,3.0,143.0,1271.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,56.0,4.3,2.75,872.0,46340628.0,5649,11,10,89,83,24,5656,3.0,3800.0,325.0,17.0,12.0,0.0,1249.4219577304432,1599.8940996101078,1786.4280057877122,1495.4125653905594,38.3648331238,0.0,337.3365905249,132.6551158294,36.9995450581,547.2978250847
2015,2792,Wahlen,145.0,219.0,91.0,100.0,24.0,3.0,153.0,1257.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,56.0,4.3,2.75,876.0,46407041.0,5635,12,11,104,100,14,5640,3.0,3600.0,426.0,12.0,12.0,1021.01037601234,975.8482784550108,1546.1251724284384,1818.626973861064,1296.4919014122638,31.5976935077,0.0,349.7907231896,249.5966032097,26.7833291345,657.7683490415
2016,2792,Wahlen,150.0,226.0,91.0,96.0,26.0,3.0,156.0,1259.0,4.0,8.0,3300.0,473.0,13.0,0.0,0.0,56.0,4.3,2.75,893.0,47426372.0,5654,17,14,100,94,32,5663,8.0,3300.0,473.0,5.0,7.0,1021.01037601234,975.8482784550108,1546.1251724284384,1818.626973861064,1296.4919014122638,31.5976935077,0.0,349.7907231896,249.5966032097,26.7833291345,657.7683490415
2017,2792,Wahlen,145.0,228.0,87.0,100.0,24.0,3.0,164.0,1254.0,5.0,4.0,6200.0,457.0,18.0,0.0,0.0,56.0,4.3,2.75,901.0,48237054.0,5672,10,12,100,99,37,5671,4.0,6200.0,457.0,16.0,13.0,1021.01037601234,975.8482784550108,1546.1251724284384,1818.626973861064,1296.4919014122638,31.5976935077,0.0,349.7907231896,249.5966032097,26.7833291345,657.7683490415
2018,2792,Wahlen,153.0,239.0,85.0,102.0,24.0,5.0,179.0,1265.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,56.0,4.3,2.75,929.0,49918026.0,5754,13,9,111,76,35,5793,0.0,0.0,0.0,9.0,8.0,1021.01037601234,975.8482784550108,1546.1251724284384,1818.626973861064,1296.4919014122638,31.5976935077,0.0,349.7907231896,249.5966032097,26.7833291345,657.7683490415
2019,2792,Wahlen,159.0,245.0,87.0,100.0,21.0,5.0,176.0,1285.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,56.0,4.3,2.75,944.0,51924973.0,5845,10,10,97,94,53,5848,0.0,0.0,0.0,10.0,13.0,1021.01037601234,975.8482784550108,1546.1251724284384,1818.626973861064,1296.4919014122638,31.5976935077,0.0,349.7907231896,249.5966032097,26.7833291345,657.7683490415
2020,2792,Wahlen,176.0,256.0,86.0,95.0,25.0,5.0,199.0,1287.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,56.0,4.3,0.55,947.0,52735026.0,5926,11,15,142,101,43,5963,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2792,Wahlen,174.0,254.0,94.0,97.0,29.0,4.0,229.0,1298.0,0.0,4.0,3100.0,539.0,3.0,0.0,0.0,56.0,4.3,0.55,964.0,54832015.0,6089,21,7,99,70,29,6132,6.0,3600.0,518.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2792,Wahlen,189.0,254.0,86.0,95.0,28.0,8.0,253.0,1303.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,56.0,4.3,0.55,960.0,55063334.0,6216,12,8,127,118,27,6229,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2792,Wahlen,190.0,249.0,94.0,96.0,29.0,11.0,272.0,1311.0,5.0,0.0,0.0,0.0,0.0,55.0,55.0,56.0,0.0,0.0,0.0,0.0,6309,24,12,154,120,34,6355,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2792,Wahlen,201.0,249.0,89.0,96.0,31.0,10.0,298.0,1321.0,0.0,0.0,0.0,0.0,21.0,55.0,55.0,60.0,0.0,0.0,0.0,0.0,6478,9,13,120,124,52,6470,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2792,Wahlen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,60.0,0.0,0.0,0.0,0.0,4823,14,9,128,92,36,4864,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2895,Waldenburg,0.0,0.0,0.0,0.0,0.0,0.0,335.0,889.0,0.0,3.0,2000.0,189.0,0.0,0.0,0.0,67.0,4.75,3.5,0.0,0.0,4886,12,12,128,115,37,4899,3.0,2000.0,189.0,13.0,14.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,0.0,191.4168100202,256.8267102827,0.0,475.3545356289
2011,2895,Waldenburg,0.0,0.0,0.0,0.0,0.0,0.0,336.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.75,2.75,0.0,0.0,4892,15,6,109,123,14,4887,0.0,0.0,0.0,15.0,15.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,0.0,191.4168100202,256.8267102827,0.0,475.3545356289
2012,2895,Waldenburg,209.0,160.0,57.0,48.0,26.0,22.0,337.0,868.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,67.0,4.75,2.75,0.0,0.0,4831,11,13,119,137,22,4811,0.0,0.0,0.0,10.0,8.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,0.0,191.4168100202,256.8267102827,0.0,475.3545356289
2013,2895,Waldenburg,199.0,165.0,66.0,46.0,25.0,19.0,340.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.75,2.75,750.0,36500176.0,4781,10,14,91,95,24,4773,0.0,0.0,0.0,7.0,9.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,0.0,191.4168100202,256.8267102827,0.0,475.3545356289
2014,2895,Waldenburg,199.0,165.0,66.0,51.0,28.0,15.0,328.0,859.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,4.75,2.75,759.0,37195116.0,4740,14,13,122,110,34,4753,0.0,0.0,0.0,6.0,8.0,951.0466155638928,1099.245208219173,1210.7124646540162,1750.871442618863,1155.758837756888,20.7923069078,0.0,191.4168100202,256.8267102827,0.0,475.3545356289
2015,2895,Waldenburg,187.0,168.0,64.0,44.0,29.0,14.0,343.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.75,2.75,758.0,35681346.0,4741,2,7,87,122,37,4701,0.0,0.0,0.0,9.0,6.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,0.0,244.8992666824,148.4724745693,24.496499001,430.8333785467
2016,2895,Waldenburg,192.0,177.0,65.0,47.0,28.0,13.0,351.0,821.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,69.5,4.75,2.75,751.0,36473856.0,4675,8,9,131,101,30,4704,0.0,0.0,0.0,10.0,10.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,0.0,244.8992666824,148.4724745693,24.496499001,430.8333785467
2017,2895,Waldenburg,197.0,172.0,60.0,39.0,27.0,14.0,350.0,815.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,4.75,2.75,733.0,36028458.0,4685,14,9,98,149,51,4639,0.0,0.0,0.0,5.0,8.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,0.0,244.8992666824,148.4724745693,24.496499001,430.8333785467
2018,2895,Waldenburg,199.0,167.0,67.0,40.0,21.0,9.0,334.0,781.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,4.75,2.75,701.0,34989228.0,4490,11,11,102,160,58,4432,0.0,0.0,0.0,9.0,7.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,0.0,244.8992666824,148.4724745693,24.496499001,430.8333785467
2019,2895,Waldenburg,201.0,177.0,62.0,42.0,20.0,11.0,332.0,767.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,69.5,4.75,2.75,715.0,35420765.0,4377,11,9,128,97,31,4410,0.0,0.0,0.0,5.0,7.0,0.0,1090.5103288249263,1165.3947341928526,1765.1338537224035,1202.621131288579,0.0,0.0,244.8992666824,148.4724745693,24.496499001,430.8333785467
2020,2895,Waldenburg,205.0,186.0,59.0,41.0,25.0,10.0,349.0,788.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,4.75,0.55,725.0,36677839.0,4540,11,8,119,110,45,4552,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2895,Waldenburg,225.0,178.0,55.0,42.0,23.0,11.0,351.0,773.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,69.5,4.75,0.55,740.0,36554928.0,4497,6,16,110,100,22,4497,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2895,Waldenburg,212.0,190.0,53.0,36.0,22.0,11.0,353.0,770.0,4.0,3.0,2300.0,389.0,20.0,0.0,0.0,69.5,4.75,0.55,721.0,35829406.0,4495,8,11,131,141,18,4482,4.0,8200.0,261.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2895,Waldenburg,225.0,192.0,57.0,32.0,24.0,9.0,368.0,769.0,4.0,0.0,0.0,0.0,13.0,52.0,52.0,69.5,0.0,0.0,0.0,0.0,4527,10,16,170,127,43,4564,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2895,Waldenburg,241.0,185.0,58.0,35.0,22.0,10.0,389.0,773.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,69.5,0.0,0.0,0.0,0.0,4652,6,9,142,146,36,4645,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2895,Waldenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,72.0,0.0,0.0,0.0,0.0,3436,6,9,123,113,42,3443,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2866,Wintersingen,0.0,0.0,0.0,0.0,0.0,0.0,47.0,582.0,0.0,3.0,1400.0,410.0,7.0,0.0,0.0,61.0,4.5,3.5,0.0,0.0,2505,6,5,39,22,21,2523,3.0,1400.0,410.0,7.0,9.0,0.0,0.0,0.0,1381.0403253581603,1197.9465745269224,11.3655002032,0.0,155.5223755003,45.4367019769,0.0,229.336842472
