jahr,gemeinde,ds10060_1_person,ds10060_2_personen,ds10060_3_personen,ds10060_4_personen,ds10060_5_personen,ds10060_6_oder_mehr_personen,ds10080_ausland,ds10080_schweiz,ds10180_unternehmensneugruendungen,ds10180_unternehmensschliessungen,ds10200_jahr_raw,ds10200_bfs_nummer,ds10230_jahr_raw,ds10230_bfs_nummer,ds10230_neu_erstellte_wohnungen,ds10580_steuerfuss_ertrag_juristische_personen_prozent,ds10580_steuerfuss_kapital_juristische_personen_prozent,ds10580_steuerfuss_natuerliche_personen_prozent,ds10580_steuersatz_ertrag_juristische_personen_prozent,ds10580_steuersatz_kapital_juristische_personen_promille,ds10630_anzahl_steuerpflichtige,ds10630_steuerbares_einkommen_chf,ds10680_jahr_raw,ds10680_quartal,ds10680_gemeinde_nummer,ds10680_bezirk_nummer,ds10680_anfangsbestand,ds10680_geburten,ds10680_todesfaelle,ds10680_geburtenueberschuss,ds10680_zuzuege,ds10680_wegzuege,ds10680_wanderungssaldo,ds10680_bereinigung_saldo,ds10680_gesamtveraenderung,ds10680_endbestand,ds12070_jahr_raw,ds12070_bfs_nummer,ds12880_jahr_raw,ds12880_quartal,ds12880_bfs_code_gemeinde,ds12880_anzahl_bewilligungen,ds12900_jahr_raw,ds12900_quartal,ds12900_bfs_code_gemeinde,ds12900_anzahl_bauprojekte,ds13010_1_2,ds13010_3,ds13010_4,ds13010_5,ds13010_total,ds13030_andere_situation_unbekannt,ds13030_genossenschafter_innen,ds13030_hauseigentuemer_innen,ds13030_mieter_innen_oder_untermieter_innen,ds13030_stockwerk_wohnungseigentuemer_innen,ds13030_total
2016,Arisdorf,142.0,262.0,104.0,102.0,36.0,12.0,180.0,1483.0,08,07,2016.0,2821.0,2016.0,2821.0,1.0,,,59.0,4.5,2.75,983.0,68597107.0,8064.0,10.0,11284.0,5212.0,6652.0,12.0,12.0,0.0,109.0,111.0,-2.0,0.0,-2.0,6650.0,2016.0,2821.0,6048.0,6.0,8463.0,13.0,6048.0,6.0,8463.0,14.0,0.0,1285.93126603988,1601.22218654899,1802.8749889660137,1492.762047163475,34.9043465486,,379.9956032795,138.749765489,59.6266217782,613.2763370953
2017,Arisdorf,138.0,267.0,101.0,103.0,31.0,11.0,188.0,1471.0,05,0( ),2017.0,2821.0,2017.0,2821.0,0.0,,,59.0,4.5,2.75,971.0,69512272.0,8068.0,10.0,11284.0,5212.0,6642.0,4.0,8.0,-4.0,86.0,100.0,-14.0,0.0,-18.0,6624.0,2017.0,2821.0,8068.0,10.0,11284.0,19.0,8068.0,10.0,11284.0,23.0,0.0,1285.93126603988,1601.22218654899,1802.8749889660137,1492.762047163475,34.9043465486,,379.9956032795,138.749765489,59.6266217782,613.2763370953
2018,Arisdorf,151.0,256.0,102.0,107.0,29.0,12.0,183.0,1468.0,( )4,0( ),2018.0,2821.0,2018.0,2821.0,9.0,,,59.0,4.5,2.75,1007.0,70704006.0,8072.0,10.0,11284.0,5212.0,6599.0,14.0,17.0,-3.0,127.0,117.0,10.0,0.0,7.0,6606.0,2018.0,2821.0,6054.0,7.0,8463.0,11.0,6054.0,9.0,8463.0,11.0,0.0,1285.93126603988,1601.22218654899,1802.8749889660137,1492.762047163475,34.9043465486,,379.9956032795,138.749765489,59.6266217782,613.2763370953
2019,Arisdorf,150.0,277.0,111.0,92.0,29.0,13.0,192.0,1476.0,( )5,( )4,2019.0,2821.0,2019.0,2821.0,9.0,,,59.0,4.5,2.75,1019.0,71871032.0,8076.0,10.0,11284.0,5212.0,6666.0,9.0,8.0,1.0,115.0,105.0,10.0,0.0,11.0,6677.0,2019.0,2821.0,8076.0,10.0,11284.0,12.0,8076.0,10.0,11284.0,12.0,0.0,1285.93126603988,1601.22218654899,1802.8749889660137,1492.762047163475,34.9043465486,,379.9956032795,138.749765489,59.6266217782,613.2763370953
2020,Arisdorf,165.0,282.0,105.0,98.0,33.0,12.0,194.0,1468.0,( )( ),45,2020.0,2821.0,2020.0,2821.0,15.0,,,59.0,4.5,0.55,1057.0,71477535.0,8080.0,10.0,11284.0,5212.0,6629.0,17.0,13.0,4.0,136.0,103.0,33.0,0.0,37.0,6666.0,2020.0,2821.0,8080.0,10.0,11284.0,17.0,8080.0,10.0,11284.0,16.0,,,,,,,,,,,
2021,Arisdorf,174.0,274.0,106.0,95.0,34.0,14.0,214.0,1497.0,06,0( ),2021.0,2821.0,2021.0,2821.0,3.0,,,59.0,4.5,0.55,1059.0,70501874.0,8084.0,10.0,11284.0,5212.0,6840.0,17.0,10.0,7.0,105.0,101.0,4.0,0.0,11.0,6851.0,2021.0,2821.0,8084.0,10.0,11284.0,20.0,8084.0,10.0,11284.0,26.0,,,,,,,,,,,
2022,Arisdorf,177.0,272.0,99.0,108.0,30.0,14.0,227.0,1484.0,05,,2022.0,2821.0,2022.0,2821.0,1.0,,,59.0,4.5,0.55,1051.0,74295978.0,8088.0,10.0,11284.0,5212.0,6834.0,11.0,16.0,-5.0,104.0,83.0,21.0,0.0,16.0,6850.0,2022.0,2821.0,8088.0,10.0,11284.0,20.0,8088.0,10.0,11284.0,15.0,,,,,,,,,,,
2023,Arisdorf,178.0,276.0,96.0,109.0,30.0,14.0,245.0,1489.0,( )( ),,2023.0,2821.0,2023.0,2821.0,1.0,55.0,55.0,59.0,,,,,8092.0,10.0,11284.0,5212.0,6919.0,8.0,11.0,-3.0,125.0,93.0,32.0,0.0,29.0,6948.0,2023.0,2821.0,8092.0,10.0,11284.0,12.0,6069.0,7.0,8463.0,11.0,,,,,,,,,,,
2024,Arisdorf,188.0,270.0,99.0,111.0,34.0,11.0,281.0,1489.0,,,2024.0,2821.0,2024.0,2821.0,5.0,55.0,55.0,59.0,,,,,8096.0,10.0,11284.0,5212.0,7071.0,11.0,17.0,-6.0,144.0,114.0,30.0,0.0,24.0,7095.0,2024.0,2821.0,8096.0,10.0,11284.0,15.0,8096.0,10.0,11284.0,14.0,,,,,,,,,,,
2025,Arisdorf,,,,,,,,,,,,,,,,55.0,55.0,59.0,,,,,6075.0,6.0,8463.0,3909.0,5262.0,8.0,14.0,-6.0,95.0,125.0,-30.0,0.0,-36.0,5226.0,,,4050.0,3.0,5642.0,5.0,4050.0,3.0,5642.0,4.0,,,,,,,,,,,
1975,Arlesheim,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Arlesheim,,,,,,,,,,,,,,,,,,56.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Arlesheim,,,,,,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Arlesheim,,,,,,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Arlesheim,,,,,,,,,,,1979.0,2763.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,1979.0,2763.0,,,,,,,,,,,,,,,,,,,
1980,Arlesheim,,,,,,,1690.0,6774.0,,,1980.0,2763.0,,,,,,53.41,,,,,,,,,,,,,,,,,,,1980.0,2763.0,,,,,,,,,,,,,,,,,,,
1981,Arlesheim,,,,,,,1693.0,6886.0,,,1981.0,2763.0,,,,,,53.41,,,,,,,,,,,,,,,,,,,1981.0,2763.0,,,,,,,,,,,,,,,,,,,
1982,Arlesheim,,,,,,,1671.0,6912.0,,,1982.0,2763.0,,,,,,53.75,,,,,,,,,,,,,,,,,,,1982.0,2763.0,,,,,,,,,,,,,,,,,,,
1983,Arlesheim,,,,,,,1653.0,6908.0,,,1983.0,2763.0,,,,,,52.68,,,,,,,,,,,,,,,,,,,1983.0,2763.0,,,,,,,,,,,,,,,,,,,
1984,Arlesheim,,,,,,,1648.0,6872.0,,,1984.0,2763.0,,,,,,52.68,,,,,,,,,,,,,,,,,,,1984.0,2763.0,,,,,,,,,,,,,,,,,,,
1985,Arlesheim,,,,,,,1679.0,6863.0,,,1985.0,2763.0,,,,,,51.12,,,,,,,,,,,,,,,,,,,1985.0,2763.0,,,,,,,,,,,,,,,,,,,
1986,Arlesheim,,,,,,,1676.0,6856.0,,,1986.0,2763.0,,,,,,51.12,,,,,,,,,,,,,,,,,,,1986.0,2763.0,,,,,,,,,,,,,,,,,,,
1987,Arlesheim,,,,,,,1686.0,6851.0,,,1987.0,2763.0,,,,,,50.64,,,,,,,,,,,,,,,,,,,1987.0,2763.0,,,,,,,,,,,,,,,,,,,
1988,Arlesheim,,,,,,,1694.0,6847.0,,,1988.0,2763.0,,,,,,50.64,,,,,,,,,,,,,,,,,,,1988.0,2763.0,,,,,,,,,,,,,,,,,,,
1989,Arlesheim,,,,,,,1693.0,6805.0,,,1989.0,2763.0,,,,,,50.64,,,,,,,,,,,,,,,,,,,1989.0,2763.0,,,,,,,,,,,,,,,,,,,
1990,Arlesheim,,,,,,,1730.0,6850.0,,,1990.0,2763.0,,,,,,48.76,,,,,,,,,,,,,,,,,,,1990.0,2763.0,,,,,,,,,,,,,,,,,,,
1991,Arlesheim,,,,,,,1701.0,6805.0,,,1991.0,2763.0,,,,,,48.375,,,,,,,,,,,,,,,,,,,1991.0,2763.0,,,,,,,,,,,,,,,,,,,
1992,Arlesheim,,,,,,,1685.0,6744.0,,,1992.0,2763.0,,,,,,48.375,,,,,,,,,,,,,,,,,,,1992.0,2763.0,,,,,,,,,,,,,,,,,,,
1993,Arlesheim,,,,,,,1652.0,6636.0,,,1993.0,2763.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,1993.0,2763.0,,,,,,,,,,,,,,,,,,,
1994,Arlesheim,,,,,,,1696.0,6609.0,,,1994.0,2763.0,1994.0,2763.0,40.0,,,50.175,,,,,,,,,,,,,,,,,,,1994.0,2763.0,,,,,,,,,,,,,,,,,,,
1995,Arlesheim,,,,,,,1695.0,6654.0,,,1995.0,2763.0,1995.0,2763.0,93.0,,,50.175,,,,,,,,,,,,,,,,,,,1995.0,2763.0,,,,,,,,,,,,,,,,,,,
1996,Arlesheim,,,,,,,1724.0,6695.0,,,1996.0,2763.0,1996.0,2763.0,41.0,,,50.18,,,,,,,,,,,,,,,,,,,1996.0,2763.0,,,,,,,,,,,,,,,,,,,
1997,Arlesheim,,,,,,,1706.0,6751.0,,,1997.0,2763.0,1997.0,2763.0,123.0,,,49.05,,,,,,,,,,,,,,,,,,,1997.0,2763.0,,,,,,,,,,,,,,,,,,,
1998,Arlesheim,,,,,,,1660.0,6812.0,,,1998.0,2763.0,1998.0,2763.0,89.0,,,48.6,,,,,,,,,,,,,,,,,,,1998.0,2763.0,,,,,,,,,,,,,,,,,,,
1999,Arlesheim,,,,,,,1670.0,6843.0,,,1999.0,2763.0,1999.0,2763.0,95.0,,,48.6,,,,,,,,,,,,,,,,,,,1999.0,2763.0,,,,,,,,,,,,,,,,,,,
2000,Arlesheim,,,,,,,1694.0,6864.0,,,2000.0,2763.0,2000.0,2763.0,23.0,,,48.6,4.0,5.0,,,,,,,,,,,,,,,,,2000.0,2763.0,,,,,,,,,,,,,,,,,,,
2001,Arlesheim,,,,,,,1727.0,7016.0,,,2001.0,2763.0,2001.0,2763.0,50.0,,,46.6,4.0,5.0,,,,,,,,,,,,,,,,,2001.0,2763.0,,,,,,,,,,,,,,,,,,,
2002,Arlesheim,,,,,,,1854.0,7061.0,,,2002.0,2763.0,2002.0,2763.0,39.0,,,45.0,4.0,5.0,,,,,,,,,,,,,,,,,2002.0,2763.0,,,,,,,,,,,,,,,,,,,
2003,Arlesheim,,,,,,,1845.0,7101.0,,,2003.0,2763.0,2003.0,2763.0,50.0,,,45.0,4.0,5.0,,,8012.0,10.0,11052.0,5204.0,35738.0,73.0,90.0,-17.0,763.0,655.0,108.0,0.0,91.0,35829.0,2003.0,2763.0,,,,,,,,,,,,,,,,,,,
2004,Arlesheim,,,,,,,1828.0,7166.0,,,2004.0,2763.0,2004.0,2763.0,5.0,,,45.0,4.0,5.0,,,8016.0,10.0,11052.0,5204.0,36004.0,79.0,84.0,-5.0,638.0,690.0,-52.0,-1.0,-58.0,35946.0,2004.0,2763.0,,,,,,,,,,,,,,,,,,,
2005,Arlesheim,,,,,,,1783.0,7119.0,,,2005.0,2763.0,2005.0,2763.0,17.0,,,45.0,4.0,5.0,,,8020.0,10.0,11052.0,5204.0,35634.0,77.0,81.0,-4.0,630.0,676.0,-46.0,0.0,-50.0,35584.0,2005.0,2763.0,8020.0,10.0,11052.0,52.0,8020.0,10.0,11052.0,49.0,,,,,,,,,,,
2006,Arlesheim,,,,,,,1749.0,7175.0,,,2006.0,2763.0,2006.0,2763.0,29.0,,,45.0,4.0,5.0,,,8024.0,10.0,11052.0,5204.0,35692.0,74.0,76.0,-2.0,625.0,623.0,2.0,0.0,0.0,35692.0,2006.0,2763.0,8024.0,10.0,11052.0,59.0,8024.0,10.0,11052.0,72.0,,,,,,,,,,,
2007,Arlesheim,,,,,,,1742.0,7194.0,,,2007.0,2763.0,2007.0,2763.0,15.0,,,45.0,4.0,5.0,,,8028.0,10.0,11052.0,5204.0,35715.0,74.0,75.0,-1.0,680.0,623.0,57.0,0.0,56.0,35771.0,2007.0,2763.0,8028.0,10.0,11052.0,46.0,8028.0,10.0,11052.0,43.0,,,,,,,,,,,
2008,Arlesheim,,,,,,,1727.0,7215.0,,,2008.0,2763.0,2008.0,2763.0,34.0,,,45.0,4.0,3.5,,,8032.0,10.0,11052.0,5204.0,35793.0,62.0,74.0,-12.0,597.0,637.0,-40.0,-1.0,-53.0,35740.0,2008.0,2763.0,8032.0,10.0,11052.0,58.0,8032.0,10.0,11052.0,61.0,,,,,,,,,,,
2009,Arlesheim,,,,,,,1705.0,7201.0,,,2009.0,2763.0,2009.0,2763.0,101.0,,,45.0,4.0,3.5,,,8036.0,10.0,11052.0,5204.0,35612.0,78.0,114.0,-36.0,643.0,583.0,60.0,0.0,24.0,35636.0,2009.0,2763.0,8036.0,10.0,11052.0,59.0,8036.0,10.0,11052.0,55.0,,,,,,,,,,,
2010,Arlesheim,,,,,,,1744.0,7243.0,,,2010.0,2763.0,2010.0,2763.0,35.0,,,45.0,4.0,3.5,,,8040.0,10.0,11052.0,5204.0,35897.0,84.0,80.0,4.0,668.0,571.0,97.0,0.0,101.0,35998.0,2010.0,2763.0,8040.0,10.0,11052.0,55.0,8040.0,10.0,11052.0,49.0,1088.6179674259172,1321.7113204948791,1700.9157611053902,2486.6577254262943,1509.930258037844,90.9702670936,126.3240745233,1112.808428607,2257.4310365705,536.3149614865,4123.8487682809
2011,Arlesheim,,,,,,,1750.0,7261.0,,,2011.0,2763.0,2011.0,2763.0,103.0,,,45.0,4.0,2.75,,,8044.0,10.0,11052.0,5204.0,36043.0,62.0,110.0,-48.0,688.0,641.0,47.0,0.0,-1.0,36042.0,2011.0,2763.0,8044.0,10.0,11052.0,56.0,8044.0,10.0,11052.0,58.0,1088.6179674259172,1321.7113204948791,1700.9157611053902,2486.6577254262943,1509.930258037844,90.9702670936,126.3240745233,1112.808428607,2257.4310365705,536.3149614865,4123.8487682809
2012,Arlesheim,1404.0,1434.0,537.0,510.0,139.0,47.0,1738.0,7312.0,,,2012.0,2763.0,2012.0,2763.0,62.0,,,45.0,4.0,2.75,,,8048.0,10.0,11052.0,5204.0,36180.0,72.0,82.0,-10.0,746.0,693.0,53.0,-1.0,42.0,36222.0,2012.0,2763.0,8048.0,10.0,11052.0,47.0,8048.0,10.0,11052.0,40.0,1088.6179674259172,1321.7113204948791,1700.9157611053902,2486.6577254262943,1509.930258037844,90.9702670936,126.3240745233,1112.808428607,2257.4310365705,536.3149614865,4123.8487682809
2013,Arlesheim,1417.0,1445.0,536.0,515.0,143.0,38.0,1774.0,7323.0,( )23,( )30,2013.0,2763.0,2013.0,2763.0,34.0,,,45.0,4.0,2.75,5779.0,477755096.0,8052.0,10.0,11052.0,5204.0,36352.0,73.0,94.0,-21.0,625.0,537.0,88.0,0.0,67.0,36419.0,2013.0,2763.0,8052.0,10.0,11052.0,34.0,8052.0,10.0,11052.0,39.0,1088.6179674259172,1321.7113204948791,1700.9157611053902,2486.6577254262943,1509.930258037844,90.9702670936,126.3240745233,1112.808428607,2257.4310365705,536.3149614865,4123.8487682809
2014,Arlesheim,1482.0,1447.0,537.0,495.0,150.0,37.0,1847.0,7316.0,( )57,( )53,2014.0,2763.0,2014.0,2763.0,19.0,,,45.0,4.0,2.75,5821.0,496718823.0,8056.0,10.0,11052.0,5204.0,36646.0,70.0,101.0,-31.0,619.0,575.0,44.0,0.0,13.0,36659.0,2014.0,2763.0,8056.0,10.0,11052.0,42.0,8056.0,10.0,11052.0,30.0,1088.6179674259172,1321.7113204948791,1700.9157611053902,2486.6577254262943,1509.930258037844,90.9702670936,126.3240745233,1112.808428607,2257.4310365705,536.3149614865,4123.8487682809
