jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
2008,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1837
2008,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,447
2009,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7859
2009,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2328
2009,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15444
2009,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3336
2009,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,125
2009,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,4
2009,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,505
2009,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,45
2009,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1835
2009,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,456
2010,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7874
2010,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2353
2010,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15346
2010,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3420
2010,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,129
2010,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,4
2010,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,506
2010,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,48
2010,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1803
2010,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,459
2011,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7920
2011,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2375
2011,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15254
2011,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3546
2011,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,140
2011,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,4
2011,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,513
2011,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,49
2011,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1818
2011,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,495
2012,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7939
2012,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2385
2012,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15091
2012,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3638
2012,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,148
2012,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,4
2012,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,530
2012,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,45
2012,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1854
2012,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,496
2013,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7879
2013,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2403
2013,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15021
2013,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3755
2013,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,151
2013,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,3
2013,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,540
2013,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,48
2013,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1833
2013,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,516
2014,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7831
2014,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2439
2014,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14942
2014,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,3959
2014,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,148
2014,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,8
2014,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,540
2014,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,41
2014,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1854
2014,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,527
2015,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7776
2015,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2454
2015,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14823
2015,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4094
2015,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,149
2015,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,9
2015,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,529
2015,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,48
2015,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1878
2015,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,529
2016,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7716
2016,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2481
2016,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14767
2016,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4254
2016,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,148
2016,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,10
2016,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,543
2016,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,50
2016,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1921
2016,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,521
2017,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7762
2017,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2517
2017,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14770
2017,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4348
2017,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,147
2017,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,12
2017,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,550
2017,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,51
2017,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1933
2017,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,511
2018,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7769
2018,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2566
2018,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14751
2018,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4442
2018,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,149
2018,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,10
2018,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,551
2018,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,49
2018,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1921
2018,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,508
2019,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7767
2019,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2639
2019,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14695
2019,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4545
2019,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,148
2019,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,9
2019,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,537
2019,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,53
2019,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1931
2019,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,505
2020,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7698
2020,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2710
2020,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14635
2020,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4590
2020,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,152
2020,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,15
2020,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,541
2020,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,56
2020,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1909
2020,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,550
2021,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7707
2021,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2716
2021,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14630
2021,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4682
2021,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,152
2021,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,14
2021,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,545
2021,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,66
2021,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1913
2021,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,562
2022,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7839
2022,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2829
2022,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14720
2022,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,4924
2022,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,152
2022,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,18
2022,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,535
2022,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,66
2022,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1903
2022,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,571
2023,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7880
2023,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,2917
2023,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,14938
2023,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,5210
2023,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,158
2023,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,19
2023,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,520
2023,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,58
2023,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1908
2023,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,610
2024,2761,Aesch (BL),1301,Bezirk Arlesheim,1,Schweiz,7906
2024,2761,Aesch (BL),1301,Bezirk Arlesheim,2,Ausland,3031
2024,2773,Reinach (BL),1301,Bezirk Arlesheim,1,Schweiz,15044
2024,2773,Reinach (BL),1301,Bezirk Arlesheim,2,Ausland,5530
2024,2851,Kilchberg (BL),1304,Bezirk Sissach,1,Schweiz,158
2024,2851,Kilchberg (BL),1304,Bezirk Sissach,2,Ausland,19
2024,2857,Rickenbach (BL),1304,Bezirk Sissach,1,Schweiz,515
2024,2857,Rickenbach (BL),1304,Bezirk Sissach,2,Ausland,57
2024,2892,Oberdorf (BL),1305,Bezirk Waldenburg,1,Schweiz,1928
2024,2892,Oberdorf (BL),1305,Bezirk Waldenburg,2,Ausland,671
1980,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,6800
1980,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,897
1981,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,6871
1981,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,918
1982,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,6868
1982,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,911
1983,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,6933
1983,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,955
1984,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7026
1984,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,954
1985,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7112
1985,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,974
1986,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7225
1986,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1003
1987,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7434
1987,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1032
1988,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7558
1988,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1107
1989,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7521
1989,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1146
1990,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7482
1990,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1231
1991,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7518
1991,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1319
1992,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7557
1992,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1328
1993,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7601
1993,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1283
1994,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7639
1994,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1295
1995,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7648
1995,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1283
1996,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7715
1996,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1293
1997,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7835
1997,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1313
1998,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7921
1998,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1341
1999,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7943
1999,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1414
2000,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8005
2000,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1416
2001,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8012
2001,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1412
2002,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,7991
2002,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1574
2003,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8079
2003,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1640
2004,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8218
2004,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1644
2005,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8293
2005,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1666
2006,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8440
2006,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1720
2007,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8519
2007,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1794
2008,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8517
2008,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1869
2009,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8426
2009,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1929
2010,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8498
2010,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,1959
2011,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8519
2011,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2021
2012,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8560
2012,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2119
2013,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8576
2013,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2196
2014,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8569
2014,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2293
2015,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8656
2015,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2424
2016,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8661
2016,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2531
2017,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8663
2017,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2588
2018,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8624
2018,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2594
2019,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8595
2019,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2634
2020,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8524
2020,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2648
2021,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8515
2021,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2661
2022,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8598
2022,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2732
2023,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8658
2023,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2846
2024,2771,Oberwil (BL),1301,Bezirk Arlesheim,1,Schweiz,8679
2024,2771,Oberwil (BL),1301,Bezirk Arlesheim,2,Ausland,2901
1980,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,1785
1980,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,136
1981,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,1834
1981,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,127
1982,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,1885
1982,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,119
1983,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,1923
1983,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,115
1984,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,1939
1984,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,116
1985,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2001
1985,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,116
1986,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2056
1986,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,132
1987,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2080
1987,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,157
1988,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2099
1988,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,155
1989,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2117
1989,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,135
1990,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2157
1990,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,154
1991,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2164
1991,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,167
1992,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2170
1992,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,176
1993,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2151
1993,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,172
1994,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2163
1994,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,180
1995,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2170
1995,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,173
1996,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2207
1996,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,181
1997,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2275
1997,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,186
1998,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2348
1998,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,195
1999,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2416
1999,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,202
2000,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2519
2000,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,219
2001,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2563
2001,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,247
2002,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2546
2002,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,250
2003,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2563
2003,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,274
2004,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2587
2004,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,296
2005,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2608
2005,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,278
2006,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2674
2006,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,298
2007,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2745
2007,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,334
2008,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2746
2008,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,365
2009,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2735
2009,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,382
2010,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2753
2010,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,373
2011,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2765
2011,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,376
2012,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2782
2012,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,389
2013,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2828
2013,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,420
2014,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2863
2014,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,441
2015,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2902
2015,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,489
2016,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2939
2016,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,494
2017,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2960
2017,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,485
2018,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2944
2018,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,500
2019,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2966
2019,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,513
2020,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2976
2020,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,559
2021,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,3008
2021,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,580
2022,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,3021
2022,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,609
2023,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,3002
2023,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,589
2024,2764,Biel-Benken,1301,Bezirk Arlesheim,1,Schweiz,2962
2024,2764,Biel-Benken,1301,Bezirk Arlesheim,2,Ausland,574
1980,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15593
1980,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,2439
1980,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,6774
1980,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1690
1980,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,12519
1980,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,2020
1980,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,10826
1980,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2157
1980,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4107
1980,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,670
